Actual,Predicted
6.1679676721813985,6.846178613964069
6.403632958346174,6.969914857631201
6.634050670075802,7.120117741567258
6.857128125212574,7.228694480919033
7.0791753622160165,7.291090280099634
7.287299737521078,7.443613852572632
7.471146511531092,7.500570760161349
7.760682875073018,7.6265666282961515
7.113266886194856,7.7365538080005205
7.875781663270352,7.84707571090607
7.990210650990614,7.910842595217906
8.08555362587478,7.973200308700417
8.085088472548778,7.9940113497553265
8.34322368582493,8.020085326476945
8.233340607028673,7.941804998241684
8.233500820865304,7.841137134955247
3.454352796616722,3.422950884636987
3.463721497489844,3.4257470096384166
3.4577402655571605,3.417315724747613
3.448295393287858,3.4193350284603365
3.4420616531768387,3.414805496386511
3.439163204599874,3.4186134314338608
3.437579728225625,3.42168034574871
3.435563217464095,3.424373385460643
3.434180198814125,3.4291698982780785
3.4333383779340125,3.429103248306421
3.4343646605452074,3.428841472608217
3.434444767463523,3.4284867678066737
3.43495790876912,3.4293987933235988
3.4354669876002544,3.4321757485236564
3.4369502985885267,3.4419909407307188
3.439123087664553,3.445696171345553
3.4420335967125792,3.452676010282153
3.4464553462608105,3.4525500735738026
3.4488607119998385,3.469560035007018
3.4591234111594567,3.477983829710531
3.4572872996545447,3.4771525458735564
3.4563251279684684,3.4852797799412762
3.4643910440622636,3.4902749731504144
3.497428102013323,3.48414101756839
4.287700275404091,3.4895152904258486
7.85465476482595,3.4855425712580965
7.754144576329606,3.4926830048883084
5.276251099858223,3.494961545252697
3.78293569693514,3.490043792963009
3.9208086534954254,3.492168721011769
3.7976923180408697,3.497552388341423
3.928092797159763,3.4938377632543927
3.7969186070841743,3.4909603887637046
3.621923520595712,3.4878699882683675
3.510007935044727,3.4904640051652667
3.5192042346578294,3.4898468899038844
3.467650291152466,3.485885342540905
3.4662832684956943,3.4871081473542436
3.473395010900012,3.4737012199126545
3.4574357069247683,3.4742971341354334
3.4512178358546195,3.4728138231471606
3.4459301444841515,3.4793293974240456
3.445388946714295,3.463331626893731
3.44978670227273,3.4562295328662627
3.4504081339132293,3.4590812629869037
3.4610075106439613,3.456805896430689
3.4786585813283564,3.446139488871319
3.5252135230547728,3.4484610660745494
6.407882433586712,6.008825820999
9.266201379997234,6.18676334504572
9.128192013161623,6.380734694083613
6.6103702525268035,6.598962951187259
8.818791672923956,6.782710575429913
8.686699300143584,6.875767773667055
4.918435553709023,6.8935601422913635
4.012571699711474,6.8292327634559715
7.057900183453718,6.595950753325333
7.025259978476756,6.240767087604549
3.9685142276373,5.807929222525102
3.6639684809066555,5.299037138263746
3.574121780066161,4.809063077171825
3.499059693319492,4.3850331645372895
3.4655656069913547,4.0245177232505
3.4635691546974847,3.736949755538186
3.450027276932331,3.5890238250624305
3.4576761546320425,3.469035721896648
3.5142292268686792,3.442358340764959
3.49025631115835,3.435170934773769
3.484828210514258,3.4355969867830676
3.4475217458073266,3.4588769966928155
3.4400010899578506,3.4650614793009717
3.434961971243583,3.463278433868732
3.4340599749604883,3.449873156807394
3.4473372840762444,3.4321038935065937
3.450259726643006,3.4380545299284786
3.447156884819626,3.4322361778312924
3.4450522691431806,3.4207421680524295
3.458041015619743,3.4216512736658347
3.4552709158453414,3.4278819669210066
3.4819098304219596,3.426159985558038
3.532634013518272,3.424732787498284
3.5241712444503808,3.420370451639073
3.5111063265776385,3.419377684442197
3.530581448295883,3.4273340406778208
3.509438680810611,3.4266675409612484
3.493627657153264,3.4254857417495206
3.4926455539518537,3.4311475616275575
3.550750110576344,3.4361192686562063
3.477844816912503,3.4402915568819497
3.4410233100945824,3.4479076808813036
3.442819304664173,3.447732613622417
3.458959007896035,3.44919751652328
3.476137054210154,3.453556932478971
3.4489127624538947,3.4577953628670635
3.444867807412099,3.459727196426508
3.4466959209204115,3.469557622912806
8.208505685018242,8.140771032679407
8.102755666178696,7.879636697631007
8.006530880431422,7.552188052877868
7.936724366116498,7.152885660585149
7.709104937577857,6.720643582776154
6.620645012157484,6.19582837595274
7.253160225562645,5.686486563073105
4.990939931924305,5.190194814643958
5.123605399246683,4.7453933431282
4.23182068526201,4.383062927898939
4.301799473884627,4.068149905029339
5.124575568929359,3.844385447375189
6.447385808311793,3.7116348902556613
5.65065928340382,3.620404155146581
3.5796459836217664,3.5719312176643596
3.676664602269561,3.556244861192093
3.623795686561482,3.535213303945244
3.5691627682702087,3.516987900933654
3.5933763855924656,3.506690670741101
3.5006873491035253,3.465294182916301
3.4595763770620716,3.4664898199316685
3.45798883821336,3.4708274000871215
3.454986288728283,3.4659308488360363
3.506207490184668,3.5398447787376233
3.5650096498458375,3.583100229486189
3.6837843426704775,3.665044909687002
3.7959123829406405,3.769861321114039
3.927170742409008,3.90929090363142
4.078938504203413,4.082014812990457
4.267243050484436,4.280637663550309
4.476954948769169,4.546673056657402
4.705536592633749,4.797728686140561
4.932322265732299,5.0501578287182065
5.1741171593618995,5.325795768884693
5.436818244815472,5.609374132769769
5.7137187893498,5.832913059615063
5.981743715848943,6.056748293191496
6.246537451722142,6.284508257956088
6.511090739888068,6.460088404243374
6.778406002879471,6.640608265572913
7.040289356656972,6.851619282888532
7.287235499643634,7.034663591239793
7.505947445113019,7.191820669742403
7.70352055861927,7.3611819293409235
7.877942391875316,7.51723655383616
8.02664317587871,7.684767414784481
8.139821683178354,7.783146327615718
8.25637534504272,7.901259725769192
4.850000164197937,4.893284044333222
4.326542196767596,4.525155652855252
3.8453577752474226,4.1926662707456765
3.7039008275445555,3.9091290394145384
3.602199826221268,3.758797489295101
3.5283926632266596,3.6784480285587815
3.4976445557308002,3.639164027454698
3.484535585400601,3.592642728094928
3.498526493546234,3.557035139427458
3.4877787095452786,3.5246295423507283
3.473098323311892,3.4637607257588767
3.4853212933521944,3.4404529132895236
3.4932308041791673,3.4387189984078197
3.623946632878245,3.441770805395759
3.6786891110276905,3.4810456659323012
3.582267803078272,3.540258389418879
3.628217436109714,3.660479957913952
3.5344058871457387,3.770724787365899
3.5302206497826454,3.913092618014749
3.5618065156841543,4.0649022740770535
3.565518728676972,4.214857283594709
3.600480130000184,4.375632471677772
3.515399854275634,4.525790573180492
3.4624306462292522,4.701969367132847
3.4510093801337414,4.842294435659305
3.452464634657754,4.971123625827339
3.4496343594803704,5.102631351403949
3.47614098973229,5.216666850386779
3.4641264754128662,5.305847813224663
3.454950107315098,5.382079194378854
3.464298876672886,5.458636017823222
3.481965943350479,5.511167303817735
3.44392582114601,5.5094782665836135
3.4415405138746427,5.533165285653615
3.4450522691431806,5.559302230729409
3.4601376332995892,5.5483419285331115
3.4825452268184254,5.47199152957239
3.576495026866467,5.484087039476418
3.6535935558899997,5.391130450958397
3.716592949909161,5.336650637173445
3.788215390309009,5.296885550226323
3.9672594308375664,5.273378295651306
4.324910605461427,5.187255804798528
3.9366036176834114,5.152044942152827
3.748067922953065,5.1302206311002365
3.6836587233429445,5.1393593260949775
3.6165316013648052,5.090814184476795
3.5580181312951566,5.086186581730387
3.4554351921564352,3.555206264205183
3.4478905423171633,3.7777503926163702
3.4741326039196854,4.067197064339293
3.487973200510191,4.532272981161957
3.4699252768516997,5.176757037786916
3.4659324992162865,5.827583473976697
3.4904687024013645,6.510518819655086
5.640067904669687,7.2577287320008494
3.7738155052420543,7.91248485051954
3.492683639649943,8.487166804422937
3.4673075198696575,8.92543848300119
3.460193746228108,9.220076552754577
3.469867132685949,9.462301084796714
3.482302620921593,9.591773161548504
3.4727134038565306,9.565916527210652
3.4808153744111845,9.450610298911055
3.5335560682690272,9.263179406806131
3.4770550464864467,8.937488036162858
3.446916437112352,8.551049215352313
3.468764678678575,8.007126286844894
3.4424304496866753,7.387053544053359
3.485257182427077,6.77472781311028
3.46631526048209,6.175113310857016
3.437559669757965,5.5440491625490775
3.442338282297298,4.948901604872446
3.4419654233129986,4.391875260199131
3.4554351921564352,3.9676541890982673
3.441971390072366,3.67619513256444
3.4365534456144307,3.454882568677152
3.436649675478271,3.3597147880041973
3.4376618663811724,3.342200318023618
3.4341642028209276,3.3555237108340634
3.4338715777072704,3.367247377372408
3.434252307735842,3.3897157810558607
3.4342223469866777,3.4013551512490996
3.434368596067343,3.420538282615322
3.4338634527583447,3.4025648799727604
3.43325814406337,3.387012204300789
3.433073809284615,3.3703660882366586
3.4330576863390903,3.3797241251143157
3.4359962518513765,3.3939483716369123
3.439399716785012,3.4022962488488995
3.439363662324154,3.4251127558128935
3.440899023766483,3.4169452778575256
3.443039820856113,3.4262418698089308
3.4443507305843655,3.41525998571705
3.44695249157321,3.428623368510489
3.4495221336233324,3.424834476312184
11.270831942770315,10.794640365841229
11.24339906834085,10.945442972569873
11.077845109028043,11.107174651222383
11.138847733372517,11.185402167289626
11.17186498676057,11.304603800789852
11.396369513004768,11.210001973590513
6.979378645797221,11.14796697292315
8.094521538251671,11.117709155314035
5.6718461668227125,11.044822269737605
10.307416631698784,10.967266077575356
6.35031107673548,10.913245831214024
7.7167456903286435,10.78649967482685
6.141244588212002,10.645868488534735
7.438045215702589,10.52366722545295
9.01241606125225,10.285148177930303
7.67561085124972,10.055765127665449
12.308936354651884,9.846159726514
7.564966058491667,9.500245611898977
6.622396954269616,9.16249199286134
6.4573358238900935,8.722537434236825
5.4042422142397895,8.14000297110126
4.583787267934183,7.578290720825381
4.00816594615644,7.019971652344653
3.920055001006391,6.371809310736257
3.995946911638274,5.765324085071421
3.724983483103009,5.165408896231737
3.614138296096839,4.702836320606439
3.524704444223638,4.327316955080989
3.5662363901813117,4.031541805073048
3.5718167066654365,3.8519194966951593
3.534037090635902,3.7509306979261523
3.527839404985741,3.663831499345859
3.5255142731173557,3.6549520727408646
3.494277145258023,3.610112383904088
3.487983229744021,3.5796238939168745
3.4957924482326908,3.5685526353868093
3.5043875016252812,3.5293722273815304
3.48259524603525,3.482556906432506
3.479973553531072,3.4739566479945103
3.457628039700122,3.4426141497037954
3.4446474181724858,3.451305306007899
3.4411395984260835,3.4429105833872615
3.438706176222796,3.45556011324617
3.4386300048266163,3.462487140014752
3.4529257255092953,3.452330573000478
3.464667673182723,3.455891458819552
3.5177810990725384,3.493183958770517
3.5739534412806035,3.50653045690447
4.036268113253671,3.5256393211594172
5.300580878559654,3.555044907797609
4.881473780438846,3.593688561364475
8.492894639510997,3.6485027675786563
6.690511574923062,3.705505695385898
8.119171871578692,3.81186159420589
7.760907326787094,3.883778881385117
6.322962498651121,3.991602983866473
7.574062192718792,4.052574695319331
6.89797452860463,4.1076242076715435
8.080466392228594,4.166763933570116
10.12585499957416,4.18543170196502
10.135564313540533,4.2203095369190065
8.635883076610222,4.21902389070382
9.940741241341023,4.227525475445681
8.733033852630388,4.257546590441169
9.656961658017707,4.3275476274590865
8.212446285247273,4.411951088590498
7.016576947121577,4.524386512182328
6.61308030385055,4.686557953695448
8.523999483045632,4.832805312569535
10.32823071960954,5.024764729064189
8.977186028805178,5.183821395235194
9.968326458562847,5.345422535157499
6.89036576784024,5.47359360446254
5.404903699339447,5.493478591768395
5.088167006292978,5.560123866189533
6.055675292123978,5.545113594334525
4.167831094830594,5.434083755168784
3.834626050715828,5.335734104848912
4.452933807043634,5.168349873838236
6.641406922661857,4.995209751275239
5.857909718890047,4.79568175442768
4.4465075754668515,4.594860684653807
7.363199709625723,4.433853126205273
7.348094160049328,4.263172673239165
7.4817739447260845,4.089331075593518
6.81703150226358,3.9742244798280746
6.3710168743113345,3.870111003435449
5.90143811714159,3.797706600177653
3.660849643090078,3.738035007505256
3.5070574360137066,3.7103842194065537
3.601542467072237,3.6805178592976384
3.565619021015275,3.627414208736999
3.5562702516574864,3.607173945344129
3.5803675806482422,3.574238830111624
3.5245240449670194,3.553876311627886
3.52225096355269,3.524355198372154
3.5099123399425216,3.67520465050945
3.4947896518019848,3.8310981090256018
3.5089455979726742,4.0342821980029395
3.4755837959692357,4.309169437321993
3.476137054210154,4.649380337665866
3.475732076287132,4.900742112685504
3.4498829321365703,5.118628931505773
3.4498147587369896,5.251114158261942
3.4506966965524235,5.267491389297558
3.4495823090263142,5.17780426753206
3.4424144536934778,4.9832166760300325
3.439415839730537,4.697589531688815
3.4385658939014982,4.407656291369233
3.438838460547495,4.132030665578462
3.4373792705013457,3.8733389567770544
3.4386701217619375,3.6627898555031018
3.441941429323202,3.5188775863205453
3.4369122128904372,3.4103534052321347
3.4418372014627625,3.3626020647763886
3.4427070788071346,3.3402364924777785
3.4344607634567206,3.347707636919737
3.4365534456144307,3.369846853219367
3.434476886402245,3.379929026170039
3.433654997037466,3.3969402571265244
3.4339477491034502,3.42005840281939
3.434889735369539,3.4040994797011273
3.433378367917007,3.4194626155489374
3.4362848144905707,3.4246341455402316
3.4381649784529396,3.4221044934731033
3.4418933143912813,3.4222065631439844
3.444446960448206,3.4398010130905523
3.450239668175345,3.44454471373997
3.464314872666084,3.4445792447729047
3.489093681747994,3.453869616060289
3.504158987436742,3.454809190232165
3.5387434673011917,3.46721535248028
3.540443232006942,3.4710730528398006
3.5664086644890047,3.4755530735061098
3.5784914791603364,3.476801649641822
3.504118870501421,3.487731991088955
3.51846270611602,3.488565052258507
3.493768066426888,3.487802703535075
3.4755035620985932,3.487057366423457
3.5323854408620723,3.492038848781282
3.472509010610115,3.487841677899454
3.5073500611273634,3.493092933952082
3.4856259789369135,3.506087901092666
3.513110776868107,3.511452525573275
6.533556350620328,5.833601395131874
5.919594204182657,5.413531760337048
6.09679426216203,4.9948282595327065
5.6663059037977455,4.6151860537128675
5.184957110752233,4.327817432891972
5.097427512045443,4.08112697189182
3.946409288465951,3.8999691751192755
4.24161835804795,3.754542428152176
4.745839746438554,3.6551477062767193
4.532124986486796,3.6037888884979035
4.1301116542040415,3.5380745554904074
3.973625518749448,3.5075394739991967
4.032608014191073,3.4955616489022665
3.8614453645490654,3.465182337916244
3.532990749557047,3.4513833816889834
3.4569866765442887,3.4423900788467003
3.619013138500013,3.4623439377899343
3.505854816620356,3.4816145393094367
3.463076071859548,3.5287758053494436
3.4608792887937256,3.5814244587702357
3.8718042935725236,3.66615053750255
4.15359961202536,3.7680718645892872
4.412780975951876,3.8730133875345496
4.648534493983893,4.042681490907348
4.23495561428603,4.179895501414515
3.9031455858161324,4.332587412673071
4.154974696154894,4.504656136941677
4.2493795250808635,4.685056750363593
4.341815989915304,4.865896856872425
6.155085184802507,5.039050420513038
7.10067499269239,5.2476913965746075
6.485810723019297,5.424461720927201
6.625423624696817,5.57099758689884
6.921474419944683,5.737535426745634
7.639021921094802,5.888702259700344
7.927876804545573,5.995469674488198
7.987256216437457,6.086187903053315
8.194895379948854,6.2155688280343435
8.369694007711336,6.268605066909363
8.432998277743707,6.344746502339898
8.76870872603115,6.46769437205657
8.733350471733841,6.5842776138131205
8.648077863233937,6.659224681751558
8.808496854825616,6.74298046384887
8.892378319726625,6.847516183680986
8.339820093938966,6.9573587646849395
7.921316162192614,7.002512406626304
8.936351558931857,7.05288404311063
3.5337845824575664,3.51466061087571
3.5196012145842523,3.5334396529851992
3.5591887587021116,3.5428586269798004
3.5213049148121387,3.5589514848030124
3.5648632738128456,3.5671089335245503
3.5990930488757518,3.5806332918685824
3.647536152561136,3.5816266938270926
3.652150361837048,3.5951142359963053
3.7375112022041934,3.594656953714573
3.7976282071157517,3.5957902571374003
3.5533478090907256,3.593876450808385
3.517941439861497,3.5915178035256807
3.6491918648094286,3.5927394657680765
3.680537156051337,3.5810317952229296
3.539661586529811,3.577852020289408
3.499308265975692,3.5768572218553008
3.6306908482959956,3.5688422136446194
3.732199453367766,3.560038958435804
3.5441474470031604,3.556232292911724
3.5634542299358483,3.545080673558689
3.6114644261862776,3.5284250360700358
3.5765470773205226,3.5208094198799893
3.5032930456145057,3.5139352052794255
3.46966667496167,3.502546185074964
3.466423550816992,3.4984118555949837
3.4445952407661027,3.4865914513834912
3.4383895571193426,3.4841521893731633
3.43958811403823,3.4770433668723655
3.442779187728852,3.467771022815411
3.4406705095779433,3.4697981975724064
3.4460224388258562,3.467497694455453
3.459247697487556,3.462356759974958
3.4421378245730185,3.459600624956522
3.4382912960182708,3.4506116384933563
3.4402897795493717,3.4519664737267393
3.4604382564098453,3.445973689132301
3.4652850423487593,3.4471839256652697
3.442566796485837,3.445273293144429
3.4361645906369334,3.4434467030640397
3.436112540182877,3.4455155181842803
3.4352224774185176,3.448912635501568
3.4349097938371997,3.456142570522291
3.4344527654601213,3.457372611618266
3.4351022535648807,3.4516949226993585
3.4369021836566067,3.4601150357853894
3.4402535981361866,3.4684400615785225
3.4421337620985555,3.4675817368959043
3.4454210656530173,3.4882593510551727
7.98638608518843,7.664911563037666
7.5773494962732535,7.212284369230733
7.250883208626179,6.717847965584032
7.051197354494558,6.163918908569793
6.687573136363103,5.648626332315947
5.592450562395054,5.1563514507262544
5.27807508741591,4.725890521999116
3.7752266438324464,4.37453131893175
3.583819160513799,4.072320479398667
3.911680463805741,3.874201407410299
3.679843615489121,3.701373016286168
3.644417314744558,3.5914995223905977
3.904039584102628,3.5425210607423967
3.7155706662962658,3.50139853603919
3.449546254565456,3.4719524516086953
3.4510976120009826,3.4609474621933067
3.444851811418901,3.48794184328543
3.4369863530493854,3.5100106010435934
3.4355592819419587,3.5624614627389724
3.4356313908636755,3.612547456487626
3.435583275931755,3.7434655202435607
4.287888704395391,3.913376419941682
4.575621202323453,4.086367119615838
4.876129960270818,4.390623922850308
5.176823116473102,4.671353968458529
5.429469990226016,4.973896248779239
5.7782335498197925,5.295578702972533
6.219481625703768,5.637670663879584
6.594763749068199,6.006894495248863
6.889507824014602,6.315982024952886
7.347729552966281,6.692088068919328
7.673117253643451,6.977915139371955
7.965616176687458,7.252332242486172
8.243033925001846,7.53114722811115
8.60011984438989,7.787951219286734
8.677952030910962,7.97870623112094
8.977450597454574,8.13895231364329
9.12644007104949,8.314719841565177
9.239967443343637,8.407690839172309
9.324177460866835,8.532914583254504
9.371879036010409,8.697525032873298
9.407416546993392,8.834094760321111
4.343367442565076,8.943554072249956
4.594671351127179,9.058390576939779
4.8787196925266825,9.161080282985477
5.192301366343389,9.300419602398385
5.522980852603571,9.332337448634911
5.8676674016929935,9.371259000845505
3.4439938675932638,3.473133235201808
3.4466437435140285,3.487900075969858
3.451538644384863,3.495633757823983
3.4534147458727693,3.5068574860987347
3.455162625510439,3.499468987621631
3.455800053144136,3.4975059237897534
3.4622944263824174,3.499078228359229
3.466884514716206,3.4953784566944543
3.4749103138746804,3.49278545541617
3.4802381221804692,3.4869128946753696
3.472176268561137,3.483109276007136
3.45993717557531,3.480208542288286
3.5115713529513153,3.4784399694213204
3.5160694008480537,3.477383979965616
3.4865199772234092,3.478809146788138
3.4784581236040766,3.471038902663847
3.4846838657184973,3.4703150204954856
3.4841507928975664,3.463547064992593
3.4896588735076475,3.4666664106184784
3.4902522486838876,3.4565942669016367
3.490633105664786,3.4600695868523355
3.478189619432543,3.4569628095068197
3.4515746988457217,3.453422997774022
3.4458139831049777,3.453170235691032
3.4470968363689707,3.4485048646273526
3.4448036964869813,3.454603400510153
3.479027377838193,3.4591245537303994
3.503389275478346,3.469140965375703
3.541144770565757,3.480926711601934
3.560283214712887,3.485356332194437
3.5845728764789966,3.494879280144823
3.7043618549199326,3.506298134146122
3.6772499159730385,3.5105285665376154
3.674616099521635,3.536358794791459
3.714993414065551,3.5690987842974176
3.8190715977112797,3.6294972425178598
4.26652145345796,3.7213734032572354
4.487983345019843,3.862251004015993
3.456770222826812,4.048934781676721
3.4720118652977154,4.275740509275671
3.5026797389229323,4.541144076520494
3.5544623235691617,4.816387718628464
3.643795883104059,5.078492699430766
3.5829973981013463,5.33848262272773
3.540030383039648,5.582676375789601
3.545518532134395,5.806670998012541
3.6654157374340697,5.964918089194482
4.101632692600376,6.094795143869294
3.451125668465242,3.45162916139399
3.448447736080218,3.452248307892604
3.447385399008165,3.446161959433192
3.441283943221844,3.447781236363645
3.4386621237653388,3.444084130697737
3.436292939439496,3.4447902395403225
3.434905858315064,3.4451391045348254
3.4356313908636755,3.446660120364207
3.434987996470611,3.447641207947002
3.434982029711244,3.446248033110875
3.4340399164928277,3.445238889063821
3.433671119982991,3.443050738756232
3.4333503114527475,3.4435368392161854
3.4331178617420726,3.4408242488458995
3.4330978032744115,3.446972803945525
3.433779283365566,3.4472184566982045
3.4351061890870165,3.4461897619927973
3.441937366848739,3.4432221243976366
